source link,Category,Date,County,Value,LastReportedDate
,Individuals,1/1/2018,Hardeman,5215,10/25/2018
,Individuals,1/1/2018,Hardin,5515,10/25/2018
,Individuals,1/1/2018,Hawkins,10381,10/25/2018
,Individuals,1/1/2018,Haywood,4448,10/25/2018
,Individuals,1/1/2018,Henderson,5402,10/25/2018
,Individuals,1/1/2018,Henry,6250,10/25/2018
,Individuals,1/1/2018,Hickman,4498,10/25/2018
,Individuals,1/1/2018,Houston,1360,10/25/2018
,Individuals,1/1/2018,Humphreys,2834,10/25/2018
,Individuals,1/1/2018,Jackson,2265,10/25/2018
,Individuals,1/1/2018,Jefferson,8038,10/25/2018
,Individuals,1/1/2018,Johnson,3690,10/25/2018
,Individuals,1/1/2018,Knox,50017,10/25/2018
,Individuals,1/1/2018,Lake,1888,10/25/2018
,Individuals,1/1/2018,Lauderdale,6171,10/25/2018
,Individuals,1/1/2018,Lawrence,6779,10/25/2018
,Individuals,1/1/2018,Lewis,1966,10/25/2018
,Individuals,1/1/2018,Lincoln,4917,10/25/2018
,Individuals,1/1/2018,Loudon,5286,10/25/2018
,Individuals,1/1/2018,Macon,5073,10/25/2018
,Individuals,1/1/2018,Madison,17213,10/25/2018
,Individuals,1/1/2018,Marion,5316,10/25/2018
,Individuals,1/1/2018,Marshall,4262,10/25/2018
,Individuals,1/1/2018,Maury,10638,10/25/2018
,Individuals,1/1/2018,McMinn,9025,10/25/2018
,Individuals,1/1/2018,Mcnairy,5148,10/25/2018
,Individuals,1/1/2018,Meigs,2566,10/25/2018
,Individuals,1/1/2018,Monroe,8294,10/25/2018
,Individuals,1/1/2018,Montgomery,23826,10/25/2018
,Individuals,1/1/2018,Moore,536,10/25/2018
,Individuals,1/1/2018,Morgan,4203,10/25/2018
,Individuals,1/1/2018,Obion,5922,10/25/2018
,Individuals,1/1/2018,Overton,3553,10/25/2018
,Individuals,1/1/2018,Perry,1436,10/25/2018
,Individuals,1/1/2018,Pickett,784,10/25/2018
,Individuals,1/1/2018,Polk,2838,10/25/2018
,Individuals,1/1/2018,Putnam,11118,10/25/2018
,Individuals,1/1/2018,Rhea,6884,10/25/2018
,Individuals,1/1/2018,Roane,8033,10/25/2018
,Individuals,1/1/2018,Robertson,8281,10/25/2018
,Individuals,1/1/2018,Rutherford,27444,10/25/2018
,Individuals,1/1/2018,Scott,6472,10/25/2018
,Individuals,1/1/2018,Sequatchie,3085,10/25/2018
,Individuals,1/1/2018,Sevier,11283,10/25/2018
,Individuals,1/1/2018,Shelby,212103,10/25/2018
,Individuals,1/1/2018,Smith,2808,10/25/2018
,Individuals,1/1/2018,Stewart,1959,10/25/2018
,Individuals,1/1/2018,Sullivan,24615,10/25/2018
,Individuals,1/1/2018,Sumner,15750,10/25/2018
,Individuals,1/1/2018,Tipton,9931,10/25/2018
,Individuals,1/1/2018,Trousdale,1394,10/25/2018
,Individuals,1/1/2018,Unicoi,3107,10/25/2018
,Individuals,1/1/2018,Union,4252,10/25/2018
,Individuals,1/1/2018,VanBuren,977,10/25/2018
,Individuals,1/1/2018,Warren,7892,10/25/2018
,Individuals,1/1/2018,Washington,17237,10/25/2018
,Individuals,1/1/2018,Wayne,2403,10/25/2018
,Individuals,1/1/2018,Weakley,5494,10/25/2018
,Individuals,1/1/2018,White,4891,10/25/2018
,Individuals,1/1/2018,Williamson,4389,10/25/2018
,Individuals,1/1/2018,Wilson,9877,10/25/2018
,Individuals,2/1/2018,Anderson,11785,10/25/2018
,Individuals,2/1/2018,Bedford,9454,10/25/2018
,Individuals,2/1/2018,Benton,2999,10/25/2018
,Individuals,2/1/2018,Bledsoe,2803,10/25/2018
,Individuals,2/1/2018,Blount,14149,10/25/2018
,Individuals,2/1/2018,Bradley,15679,10/25/2018
,Individuals,2/1/2018,Campbell,10099,10/25/2018
,Individuals,2/1/2018,Cannon,2097,10/25/2018
,Individuals,2/1/2018,Carroll,5209,10/25/2018
,Individuals,2/1/2018,Carter,9922,10/25/2018
,Individuals,2/1/2018,Cheatham,4070,10/25/2018
,Individuals,2/1/2018,Chester,2751,10/25/2018
,Individuals,2/1/2018,Claiborne,6328,10/25/2018
,Individuals,2/1/2018,Clay,1616,10/25/2018
,Individuals,2/1/2018,Cocke,9393,10/25/2018
,Individuals,2/1/2018,Coffee,9467,10/25/2018
,Individuals,2/1/2018,Crockett,2520,10/25/2018
,Individuals,2/1/2018,Cumberland,8773,10/25/2018
,Individuals,2/1/2018,Davidson,79233,10/25/2018
,Individuals,2/1/2018,Decatur,2158,10/25/2018
,Individuals,2/1/2018,DeKalb,3605,10/25/2018
,Individuals,2/1/2018,Dickson,7277,10/25/2018
,Individuals,2/1/2018,Dyer,7787,10/25/2018
,Individuals,2/1/2018,Fayette,5846,10/25/2018
,Individuals,2/1/2018,Fentress,4352,10/25/2018
,Individuals,2/1/2018,Franklin,4798,10/25/2018
,Individuals,2/1/2018,Gibson,8772,10/25/2018
,Individuals,2/1/2018,Giles,4416,10/25/2018
,Individuals,2/1/2018,Grainger,4089,10/25/2018
,Individuals,2/1/2018,Greene,9479,10/25/2018
,Individuals,2/1/2018,Grundy,3746,10/25/2018
,Individuals,2/1/2018,Hamblen,10654,10/25/2018
,Individuals,2/1/2018,Hamilton,49411,10/25/2018
,Individuals,2/1/2018,Hancock,2409,10/25/2018
,Individuals,2/1/2018,Hardeman,5076,10/25/2018
,Individuals,2/1/2018,Hardin,5469,10/25/2018
,Individuals,2/1/2018,Hawkins,10354,10/25/2018
,Individuals,2/1/2018,Haywood,4471,10/25/2018
,Individuals,2/1/2018,Henderson,5349,10/25/2018
,Individuals,2/1/2018,Henry,6218,10/25/2018
,Individuals,2/1/2018,Hickman,4419,10/25/2018
,Individuals,2/1/2018,Houston,1369,10/25/2018
,Individuals,2/1/2018,Humphreys,2880,10/25/2018
,Individuals,2/1/2018,Jackson,2225,10/25/2018
,Individuals,2/1/2018,Jefferson,7888,10/25/2018
,Individuals,2/1/2018,Johnson,3604,10/25/2018
,Individuals,2/1/2018,Knox,49492,10/25/2018
,Individuals,2/1/2018,Lake,1874,10/25/2018
,Individuals,2/1/2018,Lauderdale,6085,10/25/2018
,Individuals,2/1/2018,Lawrence,6616,10/25/2018
,Individuals,2/1/2018,Lewis,1970,10/25/2018
,Individuals,2/1/2018,Lincoln,4968,10/25/2018
,Individuals,2/1/2018,Loudon,5127,10/25/2018
,Individuals,2/1/2018,Macon,4934,10/25/2018
,Individuals,2/1/2018,Madison,16968,10/25/2018
,Individuals,2/1/2018,Marion,5281,10/25/2018
,Individuals,2/1/2018,Marshall,4322,10/25/2018
,Individuals,2/1/2018,Maury,10590,10/25/2018
,Individuals,2/1/2018,McMinn,9023,10/25/2018
,Individuals,2/1/2018,Mcnairy,5117,10/25/2018
,Individuals,2/1/2018,Meigs,2539,10/25/2018
,Individuals,2/1/2018,Monroe,8113,10/25/2018
,Individuals,2/1/2018,Montgomery,23648,10/25/2018
,Individuals,2/1/2018,Moore,550,10/25/2018
,Individuals,2/1/2018,Morgan,4145,10/25/2018
,Individuals,2/1/2018,Obion,5873,10/25/2018
,Individuals,2/1/2018,Overton,3478,10/25/2018
,Individuals,2/1/2018,Perry,1413,10/25/2018
,Individuals,2/1/2018,Pickett,775,10/25/2018
,Individuals,2/1/2018,Polk,2849,10/25/2018
,Individuals,2/1/2018,Putnam,10888,10/25/2018
,Individuals,2/1/2018,Rhea,6783,10/25/2018
,Individuals,2/1/2018,Roane,8070,10/25/2018
,Individuals,2/1/2018,Robertson,8175,10/25/2018
,Individuals,2/1/2018,Rutherford,27175,10/25/2018
,Individuals,2/1/2018,Scott,6487,10/25/2018
,Individuals,2/1/2018,Sequatchie,3000,10/25/2018
,Individuals,2/1/2018,Sevier,11307,10/25/2018
,Individuals,2/1/2018,Shelby,209985,10/25/2018
,Individuals,2/1/2018,Smith,2793,10/25/2018
,Individuals,2/1/2018,Stewart,1994,10/25/2018
,Individuals,2/1/2018,Sullivan,24266,10/25/2018
,Individuals,2/1/2018,Sumner,15595,10/25/2018
,Individuals,2/1/2018,Tipton,9849,10/25/2018
,Individuals,2/1/2018,Trousdale,1347,10/25/2018
,Individuals,2/1/2018,Unicoi,3024,10/25/2018
,Individuals,2/1/2018,Union,4263,10/25/2018
,Individuals,2/1/2018,VanBuren,959,10/25/2018
,Individuals,2/1/2018,Warren,7668,10/25/2018
,Individuals,2/1/2018,Washington,16906,10/25/2018
,Individuals,2/1/2018,Wayne,2372,10/25/2018
,Individuals,2/1/2018,Weakley,5433,10/25/2018
,Individuals,2/1/2018,White,4866,10/25/2018
,Individuals,2/1/2018,Williamson,4371,10/25/2018
,Individuals,2/1/2018,Wilson,9678,10/25/2018
,Individuals,3/1/2018,Anderson,11486,7/30/2018
,Individuals,3/1/2018,Bedford,9365,7/30/2018
,Individuals,3/1/2018,Benton,3012,7/30/2018
,Individuals,3/1/2018,Bledsoe,2821,7/30/2018
,Individuals,3/1/2018,Blount,13728,7/30/2018
,Individuals,3/1/2018,Bradley,15461,7/30/2018
,Individuals,3/1/2018,Campbell,10164,7/30/2018
,Individuals,3/1/2018,Cannon,2081,7/30/2018
,Individuals,3/1/2018,Carroll,5198,7/30/2018
,Individuals,3/1/2018,Carter,9589,7/30/2018
,Individuals,3/1/2018,Cheatham,4064,7/30/2018
,Individuals,3/1/2018,Chester,2736,7/30/2018
,Individuals,3/1/2018,Claiborne,6320,7/30/2018
,Individuals,3/1/2018,Clay,1594,7/30/2018
,Individuals,3/1/2018,Cocke,9308,7/30/2018
,Individuals,3/1/2018,Coffee,9532,7/30/2018
,Individuals,3/1/2018,Crockett,2465,7/30/2018
,Individuals,3/1/2018,Cumberland,8608,7/30/2018
,Individuals,3/1/2018,Davidson,79052,7/30/2018
,Individuals,3/1/2018,Decatur,2159,7/30/2018
,Individuals,3/1/2018,DeKalb,3486,7/30/2018
,Individuals,3/1/2018,Dickson,7107,7/30/2018
,Individuals,3/1/2018,Dyer,7733,7/30/2018
,Individuals,3/1/2018,Fayette,5676,7/30/2018
,Individuals,3/1/2018,Fentress,4284,7/30/2018
,Individuals,3/1/2018,Franklin,4754,7/30/2018
,Individuals,3/1/2018,Gibson,8633,7/30/2018
,Individuals,3/1/2018,Giles,4290,7/30/2018
,Individuals,3/1/2018,Grainger,3948,7/30/2018
,Individuals,3/1/2018,Greene,9154,7/30/2018
,Individuals,3/1/2018,Grundy,3761,7/30/2018
,Individuals,3/1/2018,Hamblen,10370,7/30/2018
,Individuals,3/1/2018,Hamilton,48694,7/30/2018
,Individuals,3/1/2018,Hancock,2386,7/30/2018
,Individuals,3/1/2018,Hardeman,5052,7/30/2018
,Individuals,3/1/2018,Hardin,5377,7/30/2018
,Individuals,3/1/2018,Hawkins,10042,7/30/2018
,Individuals,3/1/2018,Haywood,4518,7/30/2018
,Individuals,3/1/2018,Henderson,5336,7/30/2018
,Individuals,3/1/2018,Henry,6117,7/30/2018
,Individuals,3/1/2018,Hickman,4252,7/30/2018
,Individuals,3/1/2018,Houston,1347,7/30/2018
,Individuals,3/1/2018,Humphreys,2794,7/30/2018
,Individuals,3/1/2018,Jackson,2141,7/30/2018
,Individuals,3/1/2018,Jefferson,7713,7/30/2018
,Individuals,3/1/2018,Johnson,3555,7/30/2018
,Individuals,3/1/2018,Knox,49383,7/30/2018
,Individuals,3/1/2018,Lake,1877,7/30/2018
,Individuals,3/1/2018,Lauderdale,6024,7/30/2018
,Individuals,3/1/2018,Lawrence,6565,7/30/2018
,Individuals,3/1/2018,Lewis,1958,7/30/2018
,Individuals,3/1/2018,Lincoln,4965,7/30/2018
,Individuals,3/1/2018,Loudon,5105,7/30/2018
,Individuals,3/1/2018,Macon,4969,7/30/2018
,Individuals,3/1/2018,Madison,16257,7/30/2018
,Individuals,3/1/2018,Marion,5222,7/30/2018
,Individuals,3/1/2018,Marshall,4138,7/30/2018
,Individuals,3/1/2018,Maury,10484,7/30/2018
,Individuals,3/1/2018,McMinn,8835,7/30/2018
,Individuals,3/1/2018,Mcnairy,5034,7/30/2018
,Individuals,3/1/2018,Meigs,2462,7/30/2018
,Individuals,3/1/2018,Monroe,7881,7/30/2018
,Individuals,3/1/2018,Montgomery,23628,7/30/2018
,Individuals,3/1/2018,Moore,532,7/30/2018
,Individuals,3/1/2018,Morgan,3964,7/30/2018
,Individuals,3/1/2018,Obion,5653,7/30/2018
,Individuals,3/1/2018,Overton,3399,7/30/2018
,Individuals,3/1/2018,Perry,1422,7/30/2018
,Individuals,3/1/2018,Pickett,777,7/30/2018
,Individuals,3/1/2018,Polk,2757,7/30/2018
,Individuals,3/1/2018,Putnam,10658,7/30/2018
,Individuals,3/1/2018,Rhea,6687,7/30/2018
,Individuals,3/1/2018,Roane,7873,7/30/2018
,Individuals,3/1/2018,Robertson,8239,7/30/2018
,Individuals,3/1/2018,Rutherford,26991,7/30/2018
,Individuals,3/1/2018,Scott,6458,7/30/2018
,Individuals,3/1/2018,Sequatchie,3018,7/30/2018
,Individuals,3/1/2018,Sevier,11186,7/30/2018
,Individuals,3/1/2018,Shelby,205573,7/30/2018
,Individuals,3/1/2018,Smith,2759,7/30/2018
,Individuals,3/1/2018,Stewart,1914,7/30/2018
,Individuals,3/1/2018,Sullivan,23626,7/30/2018
,Individuals,3/1/2018,Sumner,15629,7/30/2018
,Individuals,3/1/2018,Tipton,9493,7/30/2018
,Individuals,3/1/2018,Trousdale,1322,7/30/2018
,Individuals,3/1/2018,Unicoi,3115,7/30/2018
,Individuals,3/1/2018,Union,4126,7/30/2018
,Individuals,3/1/2018,VanBuren,960,7/30/2018
,Individuals,3/1/2018,Warren,7604,7/30/2018
,Individuals,3/1/2018,Washington,16422,7/30/2018
,Individuals,3/1/2018,Wayne,2326,7/30/2018
,Individuals,3/1/2018,Weakley,5316,7/30/2018
,Individuals,3/1/2018,White,4720,7/30/2018
,Individuals,3/1/2018,Williamson,4355,7/30/2018
,Individuals,3/1/2018,Wilson,9659,7/30/2018
,Individuals,4/1/2018,Anderson,11349,10/25/2018
,Individuals,4/1/2018,Bedford,9058,10/25/2018
,Individuals,4/1/2018,Benton,2904,10/25/2018
,Individuals,4/1/2018,Bledsoe,2806,10/25/2018
,Individuals,4/1/2018,Blount,13452,10/25/2018
,Individuals,4/1/2018,Bradley,15319,10/25/2018
,Individuals,4/1/2018,Campbell,9999,10/25/2018
,Individuals,4/1/2018,Cannon,2109,10/25/2018
,Individuals,4/1/2018,Carroll,5102,10/25/2018
,Individuals,4/1/2018,Carter,9449,10/25/2018
,Individuals,4/1/2018,Cheatham,3982,10/25/2018
,Individuals,4/1/2018,Chester,2684,10/25/2018
,Individuals,4/1/2018,Claiborne,6314,10/25/2018
,Individuals,4/1/2018,Clay,1553,10/25/2018
,Individuals,4/1/2018,Cocke,9238,10/25/2018
,Individuals,4/1/2018,Coffee,9284,10/25/2018
,Individuals,4/1/2018,Crockett,2488,10/25/2018
,Individuals,4/1/2018,Cumberland,8435,10/25/2018
,Individuals,4/1/2018,Davidson,77928,10/25/2018
,Individuals,4/1/2018,Decatur,2114,10/25/2018
,Individuals,4/1/2018,DeKalb,3381,10/25/2018
,Individuals,4/1/2018,Dickson,7044,10/25/2018
,Individuals,4/1/2018,Dyer,7640,10/25/2018
,Individuals,4/1/2018,Fayette,5548,10/25/2018
,Individuals,4/1/2018,Fentress,4235,10/25/2018
,Individuals,4/1/2018,Franklin,4707,10/25/2018
,Individuals,4/1/2018,Gibson,8521,10/25/2018
,Individuals,4/1/2018,Giles,4199,10/25/2018
,Individuals,4/1/2018,Grainger,3777,10/25/2018
,Individuals,4/1/2018,Greene,9123,10/25/2018
,Individuals,4/1/2018,Grundy,3722,10/25/2018
,Individuals,4/1/2018,Hamblen,10183,10/25/2018
,Individuals,4/1/2018,Hamilton,47720,10/25/2018
,Individuals,4/1/2018,Hancock,2363,10/25/2018
,Individuals,4/1/2018,Hardeman,4953,10/25/2018
,Individuals,4/1/2018,Hardin,5143,10/25/2018
,Individuals,4/1/2018,Hawkins,9908,10/25/2018
,Individuals,4/1/2018,Haywood,4489,10/25/2018
,Individuals,4/1/2018,Henderson,5257,10/25/2018
,Individuals,4/1/2018,Henry,6023,10/25/2018
,Individuals,4/1/2018,Hickman,4211,10/25/2018
,Individuals,4/1/2018,Houston,1359,10/25/2018
,Individuals,4/1/2018,Humphreys,2755,10/25/2018
,Individuals,4/1/2018,Jackson,2093,10/25/2018
,Individuals,4/1/2018,Jefferson,7593,10/25/2018
,Individuals,4/1/2018,Johnson,3484,10/25/2018
,Individuals,4/1/2018,Knox,48616,10/25/2018
,Individuals,4/1/2018,Lake,1854,10/25/2018
,Individuals,4/1/2018,Lauderdale,5967,10/25/2018
,Individuals,4/1/2018,Lawrence,6365,10/25/2018
,Individuals,4/1/2018,Lewis,1938,10/25/2018
,Individuals,4/1/2018,Lincoln,4902,10/25/2018
,Individuals,4/1/2018,Loudon,4937,10/25/2018
,Individuals,4/1/2018,Macon,4976,10/25/2018
,Individuals,4/1/2018,Madison,16295,10/25/2018
,Individuals,4/1/2018,Marion,5093,10/25/2018
,Individuals,4/1/2018,Marshall,4123,10/25/2018
,Individuals,4/1/2018,Maury,10292,10/25/2018
,Individuals,4/1/2018,McMinn,8752,10/25/2018
,Individuals,4/1/2018,Mcnairy,5060,10/25/2018
,Individuals,4/1/2018,Meigs,2455,10/25/2018
,Individuals,4/1/2018,Monroe,7703,10/25/2018
,Individuals,4/1/2018,Montgomery,23313,10/25/2018
,Individuals,4/1/2018,Moore,533,10/25/2018
,Individuals,4/1/2018,Morgan,3929,10/25/2018
,Individuals,4/1/2018,Obion,5577,10/25/2018
,Individuals,4/1/2018,Overton,3293,10/25/2018
,Individuals,4/1/2018,Perry,1421,10/25/2018
,Individuals,4/1/2018,Pickett,769,10/25/2018
,Individuals,4/1/2018,Polk,2672,10/25/2018
,Individuals,4/1/2018,Putnam,10491,10/25/2018
,Individuals,4/1/2018,Rhea,6578,10/25/2018
,Individuals,4/1/2018,Roane,7671,10/25/2018
,Individuals,4/1/2018,Robertson,8028,10/25/2018
,Individuals,4/1/2018,Rutherford,26672,10/25/2018
,Individuals,4/1/2018,Scott,6320,10/25/2018
,Individuals,4/1/2018,Sequatchie,2938,10/25/2018
,Individuals,4/1/2018,Sevier,10942,10/25/2018
,Individuals,4/1/2018,Shelby,201141,10/25/2018
,Individuals,4/1/2018,Smith,2664,10/25/2018
,Individuals,4/1/2018,Stewart,1895,10/25/2018
,Individuals,4/1/2018,Sullivan,23278,10/25/2018
,Individuals,4/1/2018,Sumner,15401,10/25/2018
,Individuals,4/1/2018,Tipton,9307,10/25/2018
,Individuals,4/1/2018,Trousdale,1332,10/25/2018
,Individuals,4/1/2018,Unicoi,3075,10/25/2018
,Individuals,4/1/2018,Union,4064,10/25/2018
,Individuals,4/1/2018,VanBuren,925,10/25/2018
,Individuals,4/1/2018,Warren,7567,10/25/2018
,Individuals,4/1/2018,Washington,16046,10/25/2018
,Individuals,4/1/2018,Wayne,2308,10/25/2018
,Individuals,4/1/2018,Weakley,5259,10/25/2018
,Individuals,4/1/2018,White,4547,10/25/2018
,Individuals,4/1/2018,Williamson,4136,10/25/2018
,Individuals,4/1/2018,Wilson,9331,10/25/2018
,Individuals,5/1/2018,Anderson,10936,10/25/2018
,Individuals,5/1/2018,Bedford,8754,10/25/2018
,Individuals,5/1/2018,Benton,2887,10/25/2018
,Individuals,5/1/2018,Bledsoe,2790,10/25/2018
,Individuals,5/1/2018,Blount,13094,10/25/2018
,Individuals,5/1/2018,Bradley,14918,10/25/2018
,Individuals,5/1/2018,Campbell,10092,10/25/2018
,Individuals,5/1/2018,Cannon,2005,10/25/2018
,Individuals,5/1/2018,Carroll,4991,10/25/2018
,Individuals,5/1/2018,Carter,9167,10/25/2018
,Individuals,5/1/2018,Cheatham,4027,10/25/2018
,Individuals,5/1/2018,Chester,2650,10/25/2018
,Individuals,5/1/2018,Claiborne,6319,10/25/2018
,Individuals,5/1/2018,Clay,1574,10/25/2018
,Individuals,5/1/2018,Cocke,9308,10/25/2018
,Individuals,5/1/2018,Coffee,9020,10/25/2018
,Individuals,5/1/2018,Crockett,2334,10/25/2018
,Individuals,5/1/2018,Cumberland,8153,10/25/2018
,Individuals,5/1/2018,Davidson,78531,10/25/2018
,Individuals,5/1/2018,Decatur,2027,10/25/2018
,Individuals,5/1/2018,DeKalb,3346,10/25/2018
,Individuals,5/1/2018,Dickson,6815,10/25/2018
,Individuals,5/1/2018,Dyer,7499,10/25/2018
,Individuals,5/1/2018,Fayette,5387,10/25/2018
,Individuals,5/1/2018,Fentress,4232,10/25/2018
,Individuals,5/1/2018,Franklin,4589,10/25/2018
,Individuals,5/1/2018,Gibson,8479,10/25/2018
,Individuals,5/1/2018,Giles,4178,10/25/2018
,Individuals,5/1/2018,Grainger,3755,10/25/2018
,Individuals,5/1/2018,Greene,8922,10/25/2018
,Individuals,5/1/2018,Grundy,3714,10/25/2018
,Individuals,5/1/2018,Hamblen,9858,10/25/2018
,Individuals,5/1/2018,Hamilton,46119,10/25/2018
,Individuals,5/1/2018,Hancock,2358,10/25/2018
,Individuals,5/1/2018,Hardeman,4975,10/25/2018
,Individuals,5/1/2018,Hardin,4998,10/25/2018
,Individuals,5/1/2018,Hawkins,9666,10/25/2018
,Individuals,5/1/2018,Haywood,4534,10/25/2018
,Individuals,5/1/2018,Henderson,5131,10/25/2018
,Individuals,5/1/2018,Henry,5874,10/25/2018
,Individuals,5/1/2018,Hickman,4071,10/25/2018
,Individuals,5/1/2018,Houston,1321,10/25/2018
,Individuals,5/1/2018,Humphreys,2663,10/25/2018
,Individuals,5/1/2018,Jackson,2078,10/25/2018
,Individuals,5/1/2018,Jefferson,7467,10/25/2018
,Individuals,5/1/2018,Johnson,3345,10/25/2018
,Individuals,5/1/2018,Knox,48705,10/25/2018
,Individuals,5/1/2018,Lake,1899,10/25/2018
,Individuals,5/1/2018,Lauderdale,6060,10/25/2018
,Individuals,5/1/2018,Lawrence,6249,10/25/2018
,Individuals,5/1/2018,Lewis,1915,10/25/2018
,Individuals,5/1/2018,Lincoln,4914,10/25/2018
,Individuals,5/1/2018,Loudon,4808,10/25/2018
,Individuals,5/1/2018,Macon,4874,10/25/2018
,Individuals,5/1/2018,Madison,16199,10/25/2018
,Individuals,5/1/2018,Marion,4970,10/25/2018
,Individuals,5/1/2018,Marshall,4161,10/25/2018
,Individuals,5/1/2018,Maury,10151,10/25/2018
,Individuals,5/1/2018,McMinn,2367,10/25/2018
,Individuals,5/1/2018,Mcnairy,7628,10/25/2018
,Individuals,5/1/2018,Meigs,22696,10/25/2018
,Individuals,5/1/2018,Monroe,511,10/25/2018
,Individuals,5/1/2018,Montgomery,3721,10/25/2018
,Individuals,5/1/2018,Moore,8506,10/25/2018
,Individuals,5/1/2018,Morgan,5033,10/25/2018
,Individuals,5/1/2018,Obion,5502,10/25/2018
,Individuals,5/1/2018,Overton,3252,10/25/2018
,Individuals,5/1/2018,Perry,1411,10/25/2018
,Individuals,5/1/2018,Pickett,770,10/25/2018
,Individuals,5/1/2018,Polk,2614,10/25/2018
,Individuals,5/1/2018,Putnam,10282,10/25/2018
,Individuals,5/1/2018,Rhea,6346,10/25/2018
,Individuals,5/1/2018,Roane,7461,10/25/2018
,Individuals,5/1/2018,Robertson,7962,10/25/2018
,Individuals,5/1/2018,Rutherford,26513,10/25/2018
,Individuals,5/1/2018,Scott,6314,10/25/2018
,Individuals,5/1/2018,Sequatchie,2925,10/25/2018
,Individuals,5/1/2018,Sevier,10702,10/25/2018
,Individuals,5/1/2018,Shelby,198259,10/25/2018
,Individuals,5/1/2018,Smith,2635,10/25/2018
,Individuals,5/1/2018,Stewart,1849,10/25/2018
,Individuals,5/1/2018,Sullivan,22681,10/25/2018
,Individuals,5/1/2018,Sumner,15382,10/25/2018
,Individuals,5/1/2018,Tipton,9177,10/25/2018
,Individuals,5/1/2018,Trousdale,1321,10/25/2018
,Individuals,5/1/2018,Unicoi,3022,10/25/2018
,Individuals,5/1/2018,Union,3894,10/25/2018
,Individuals,5/1/2018,VanBuren,884,10/25/2018
,Individuals,5/1/2018,Warren,7357,10/25/2018
,Individuals,5/1/2018,Washington,15492,10/25/2018
,Individuals,5/1/2018,Wayne,2340,10/25/2018
,Individuals,5/1/2018,Weakley,5154,10/25/2018
,Individuals,5/1/2018,White,4398,10/25/2018
,Individuals,5/1/2018,Williamson,4371,10/25/2018
,Individuals,5/1/2018,Wilson,9340,10/25/2018
,Individuals ,6/1/2018,Anderson,10910,10/25/2018
,Individuals ,6/1/2018,Bedford,8783,10/25/2018
,Individuals ,6/1/2018,Benton,2863,10/25/2018
,Individuals ,6/1/2018,Bledsoe,2822,10/25/2018
,Individuals ,6/1/2018,Blount,12806,10/25/2018
,Individuals ,6/1/2018,Bradley,14955,10/25/2018
,Individuals ,6/1/2018,Campbell,9890,10/25/2018
,Individuals ,6/1/2018,Cannon,1985,10/25/2018
,Individuals ,6/1/2018,Carroll,4885,10/25/2018
,Individuals ,6/1/2018,Carter,9046,10/25/2018
,Individuals ,6/1/2018,Cheatham,3993,10/25/2018
,Individuals ,6/1/2018,Chester,2654,10/25/2018
,Individuals ,6/1/2018,Claiborne,6304,10/25/2018
,Individuals ,6/1/2018,Clay,1558,10/25/2018
,Individuals ,6/1/2018,Cocke,9304,10/25/2018
,Individuals ,6/1/2018,Coffee,9012,10/25/2018
,Individuals ,6/1/2018,Crockett,2323,10/25/2018
,Individuals ,6/1/2018,Cumberland,8013,10/25/2018
,Individuals ,6/1/2018,Davidson,78026,10/25/2018
,Individuals ,6/1/2018,Decatur,1980,10/25/2018
,Individuals ,6/1/2018,DeKalb,3268,10/25/2018
,Individuals ,6/1/2018,Dickson,6660,10/25/2018
,Individuals ,6/1/2018,Dyer,7412,10/25/2018
,Individuals ,6/1/2018,Fayette,5393,10/25/2018
,Individuals ,6/1/2018,Fentress,4242,10/25/2018
,Individuals ,6/1/2018,Franklin,4577,10/25/2018
,Individuals ,6/1/2018,Gibson,8380,10/25/2018
,Individuals ,6/1/2018,Giles,4130,10/25/2018
,Individuals ,6/1/2018,Grainger,3793,10/25/2018
,Individuals ,6/1/2018,Greene,8958,10/25/2018
,Individuals ,6/1/2018,Grundy,3691,10/25/2018
,Individuals ,6/1/2018,Hamblen,9786,10/25/2018
,Individuals ,6/1/2018,Hamilton,45900,10/25/2018
,Individuals ,6/1/2018,Hancock,2297,10/25/2018
,Individuals ,6/1/2018,Hardeman,4966,10/25/2018
,Individuals ,6/1/2018,Hardin,4975,10/25/2018
,Individuals ,6/1/2018,Hawkins,9551,10/25/2018
,Individuals ,6/1/2018,Haywood,4531,10/25/2018
,Individuals ,6/1/2018,Henderson,5021,10/25/2018
,Individuals ,6/1/2018,Henry,5802,10/25/2018
,Individuals ,6/1/2018,Hickman,3978,10/25/2018
,Individuals ,6/1/2018,Houston,1318,10/25/2018
,Individuals ,6/1/2018,Humphreys,2630,10/25/2018
,Individuals ,6/1/2018,Jackson,2018,10/25/2018
,Individuals ,6/1/2018,Jefferson,7272,10/25/2018
,Individuals ,6/1/2018,Johnson,3382,10/25/2018
,Individuals ,6/1/2018,Knox,48526,10/25/2018
,Individuals ,6/1/2018,Lake,1879,10/25/2018
,Individuals ,6/1/2018,Lauderdale,6004,10/25/2018
,Individuals ,6/1/2018,Lawrence,6192,10/25/2018
,Individuals ,6/1/2018,Lewis,1904,10/25/2018
,Individuals ,6/1/2018,Lincoln,4916,10/25/2018
,Individuals ,6/1/2018,Loudon,4784,10/25/2018
,Individuals ,6/1/2018,Macon,4805,10/25/2018
,Individuals ,6/1/2018,Madison,16302,10/25/2018
,Individuals ,6/1/2018,Marion,4980,10/25/2018
,Individuals ,6/1/2018,Marshall,4145,10/25/2018
